NC PREP NC CC ADJ PREP NC ADJ;4
NC PREP NC PDEL ADJ PREP ART NC PDEL NC ADJ;4
NC CC QU NC;4
NC PREP ART NC PDEL NC ALFS;4
NC PDEL NC PREP ART NC ADJ PDEL NC ADJ;4
NC ADJ NC PDEL NC ADJ ADJ;4
NC ADJ NC PREP ART NC ADJ PREP ART NC PDEL NC;4
NC ADJ PDEL NC PREP ART NC PREP ART NC;4
NC PDEL NC ADJ PREP ADJ NC ADJ PDEL NC ADJ PAL NC PREP NC CC NC PREP NC ADJ;4
NC PREP ART NC PDEL NC ADJ DASH NP;4
QU NC ADJ ADJ DASH NC DASH;4
NC NP PREP NC ALFS;4
NC PREP NC PREP NC PREP NC NEG ADJ;4
NC PREP NC ADJ PREP NC ADJ PREP ART NC PREP ART NC NC DASH NC;4
NC NC DASH NC PE;4
NC PREP ART NC PDEL NC ADJ PDEL NC ADJ;4
NC ADJ ADJ PREP NC ADJ ADJ PREP NC;4
NC ADJ CARD ADJ ADJ PREP NC NC;4
NP NC ADJ PREP NC ADJ ADJ;4
NC ADJ NP DASH NP;4
NC ADJ ADJ PDEL NC PREP NP;4
NC DASH NP DASH CARD;4
NC PREP ART NC NC PREP ART NC PDEL NC;4
NC PREP NC PREP ORD ADJ;4
NC PREP NC ALFS NC ADJ;4
NC PREP NC ACRNM PREP ART NC;4
NC NC DASH PREP NC;4
NC PREP NC ADJ DASH NC NC;4
NC PREP ART NC ADJ PDEL NC ADJ PREP ART NC ADJ ADJ;4
PE NP NC NC;4
NC ALFS PREP ART NC ADJ PREP NC;4
NC PREP NC PREP ART NC ALFS PDEL NC NC;4
NC NC NC PREP NC PREP NC;4
NC ADJ ADJ ADJ PREP NC ADJ ADJ;4
NC ADJ CARD NC PREP NC ADJ;4
ADJ NP DASH NC ADJ;4
NC NC PREP NC ACRNM;4
PREP NC ALFS;4
NC CARD NC ACRNM ADJ;4
NC ADJ PREP NC PREP NC ADJ ADJ PDEL NC;4
NC PREP NC ADJ PREP NC ADJ NC PREP NC PREP NC;4
NC NC ADJ ADJ PDEL NC ADJ;4
NC PREP NC ADJ NC DASH CARD;4
NP NP NC ALFS PE;4
NC PREP NC ADJ PREP PREP NP;4
NC PREP NEG NC;4
NC ADJ PDEL NC NC PDEL ADJ;4
NC ADJ CARD ADJ;4
NC ADJ NC PREP ART NC ADJ PDEL NC ADJ;4
NC NC ADJ PREP NC CC NC;4
NC ADJ PREP NP CC NP;4
NC NC PREP CARD NC;4
PE PE NP NP NP;4
ADJ PREP ART NC ADJ ADJ ADJ;4
ADJ PDEL NC PREP NC NC;4
NC PREP NC PREP ADJ NC CC NC ADJ;4
NP DASH NC PREP ADJ;4
NC ADJ PREP NC ADJ QU PREP NC ADJ;4
NC CODE PREP ART NC ADJ;4
NC PREP NC PREP;4
NC ADJ PDEL NC NC CARD;4
NC ADJ ADJ ADJ PREP NP CC NP;4
NC PREP NC PREP ART NC PREP NC PREP ART NC;4
NC ADJ QU PREP ART NC PREP ART NC;4
PE NC CARD;4
PREP ART NC PREP NC ADJ;4
CODE NP NC ADJ DASH PE NC;4
NC PREP NP CC NP NC CARD;4
NC PREP NP PE DASH NC ADJ;4
NC PREP NC ADJ ADJ PREP ART NC PDEL NC;4
NC ADJ PREP NC NP CC NP;4
NP NP CARD NP PE;4
NC CC NC PREP ART NC ADJ PREP ART NC;4
NC PREP NC PE DASH NC CARD;4
NC PREP NC ADJ PREP NC PREP NC CARD;4
NC PREP NC CSUBX NC PREP NC;4
PE NP DASH ADJ;4
NC PREP NC PREP NC ADJ PDEL NP;4
NC NP DASH ADJ;4
NP NC PE NP;4
NC ADJ NEG ADJ PREP NC PREP NC;4
NC ALFS DASH NP DASH ALFS;4
NC CSUBX NC ADJ PREP ART NC;4
NC PREP NP PE;4
NC ADJ ADJ PREP NC NEG ADJ;4
NC NC CARD PDEL NC ADJ ADJ ADJ;4
NC ADJ NC ADJ PDEL NC;4
NC NC ADJ PREP NC ALFS;4
CARD DASH NP DASH CARD DASH NC;4
NC PREP NP PREP NC PREP NC ADJ PREP ART NC CC NC ADJ;4
NP ADJ PDEL NC PREP ART NC;4
NC PREP NC ADJ PREP NP DASH CARD;4
NC PREP NC ADJ CSUBX NC;4
NC PREP NC PREP NC NC PDEL NC;4
NC PREP NC ADJ CARD ALFS;4
NC PREP NC ADJ NP ALFS DASH NC DASH;4
NC PDEL NC PREP NC ADJ DASH NC;4
NC NC PREP NC NEG ADJ;4
NC NC PREP NC PDEL NC NC;4
NC NC CC NC ADJ PDEL NC ADJ PDEL NC;4
NC NC NC CARD PREP ART NP;4
NC ADJ PREP NC PREP NC NC DASH ADJ;4
NC PREP NC PREP NMEA;4
NC PREP NC ADJ DASH NMEA ADJ;4
NC PREP ART NP NP NP NP DASH NC CARD;4
NC PREP ART NC ADJ PREP NP CARD NMEA PREP ART NC;4
NC PREP NP PREP NC PREP ART NC;4
NC PREP ART NC DASH ADJ;4
PREP NC PREP NC ADJ ADJ PREP ART NC PREP ART NC;4
NC PREP ART NC PREP NP ADJ;4
NC ADJ ALFS ADJ PREP NC ADJ;4
NC ADJ ADJ PREP NC CC NC ADJ PREP NC ADJ;4
NC PREP NC PREP NC NC ADJ PREP NC ADJ ADJ PREP NC PREP NC ADJ;4
NC NP NC PREP ART NC PDEL NC;4
NC PREP NC ADJ CODE ALFS;4
NC PREP NC PREP ART NC ADJ NP;4
NC ADJ PE PE NP CARD;4
NC ADJ ADJ PREP NC PREP ART NC ADJ ADJ;4
NP NC CODE NC CARD NC;4
NC PREP NC PDEL NC PDEL NC NP;4
NC PREP NC ADJ CC ADJ PREP NC ADJ;4
NP DASH PE DASH PE NC;4
NC PREP NC PREP NC PREP ART NC CC PREP NC ADJ PREP NC NC;4
NC PREP NC ADJ ADJ ADJ NC ADJ;4
NC PREP ART ADJ PREP ART NC ADJ;4
NC PREP NC PREP CARD DASH NC;4
NC PREP NC ADJ PREP NC CARD PREP NC;4
NC ADJ PREP NC ADJ PREP QU NC PDEL NC;4
NC NP NC PREP NC PREP NC ADJ;4
NC ADJ PREP NC PREP NC QU;4
NC PREP NP PE DASH NC NC NP;4
PE PE NP NC ADJ;4
ACRNM DASH NC CARD;4
NC PREP NC ACRNM PREP NC NC;4
NC PAL NC PREP NC CC NC;4
NC PAL NC PREP ADJ;4
NC NC DASH PE NP;4
NC NC DASH PE NC;4
QU NC ADJ NEG ADJ PREP NC;4
NC ADJ PREP NC ADJ ADJ CC PREP NC;4
NC ADJ PREP NC PREP NC NC ADJ PREP NC ADJ;4
NP ADJ PREP QU NC;4
NC ADJ PREP ART NC NC ADJ ADJ;4
NC PREP NC NC ADJ PAL ADJ;4
NC ADJ PREP NC NC DASH NC DASH;4
NC PREP NC NC ADJ NC;4
NC NC DASH PE PE;4
NC ADJ PDEL NC ADJ PREP NC NC;4
NC ADJ PREP NC PREP NC PDEL NC ADJ;4
NC CC NC PREP NC PREP NC PREP NC ADJ ADJ;4
NC PREP NC PAL NC PREP NC;4
PE ADJ NP;4
QU NC ADJ PDEL NC ADJ ADJ;4
NC PREP ART NC ADJ ADJ PREP NC PREP ART NC;4
NC ADJ PREP NC PREP NC ADJ PREP ART NC PDEL NC;4
NC NC ADJ PDEL NC ADJ PDEL NC;4
NC ADJ PREP NC ADJ ADJ PREP NC PREP NC ADJ PREP CARD NC;4
NC NC ADJ PREP NC PREP NC ADJ CC NC NC;4
NC CARD NP PE;4
NC PDEL NC NC ADJ PREP ART NC PREP ART NC;4
NC ADJ CC NC PDEL NC ADJ;4
NC PREP NC PE DASH NC CARD PDEL NC;4
NC PREP NC NEG NC PREP NC;4
NC PREP ART NC PREP NC ALFS;4
NC PREP NC PREP NC NC CC NC;4
NC DASH NC PREP NC PDEL NC;4
NC PE PE PE;4
ADJ NC PREP NC NC;4
NC ADJ PREP NC NC ADJ DASH ADJ;4
NC ADJ ADJ PREP NC ADJ CC NC PREP NC ADJ PREP NC;4
NC ADJ PREP NC PREP NC PREP NC PREP NC ADJ PREP NC;4
ADJ NC PE ADJ NC;4
NC PREP ART NC ADJ PREP NC NC DASH NC;4
NC PREP ART NC CC PREP ART NC PREP ART NC;4
NC PREP NC NC PREP NC ADJ PREP ADJ NC;4
NC PDEL NC PDEL NC CC PDEL NC PDEL NC;4
QU NC CSUBX NC PREP NC PREP NC PREP NC;4
NP ADJ CARD;4
QU NC ADJ NC;4
NC PREP ART NC PREP ADJ PREP NC;4
NC ADJ PREP ART NC PDEL NC CC ART NC;4
NC PDEL NC PDEL NC PREP NP;4
NC ADJ NC PDEL ORD NC PREP ART NC;4
NC NC DASH NC PREP ART NC;4
NC PE NC NC ADJ PE;4
NC ADJ PREP NC NC PREP NC CC NC PREP NC ADJ ADJ PREP NC;4
NP NP DASH NC DASH;4
NC ADJ ADJ PREP NC NC ADJ;4
NC PDEL NC ADJ PREP NP NC ADJ;4
NC PDEL NC ADJ NC PREP ART ORD CC ART ORD NC PDEL NC;4
NC ADJ ADJ PREP NC ADJ CC ADJ CARD;4
NC NC PREP NC ADJ CC ADJ;4
NC NP PREP NP NP;4
NC CODE PREP NC PREP NC PREP ART NC ADJ PREP ART NC PREP ART NC CC NC PREP NC;4
NC PE NC NC ADJ NC;4
NC PREP NC PDEL NC ADJ PDEL NP;4
NC NP NC PREP ART NC ADJ;4
NC PREP ART NP PDEL NP;4
NC ADJ PDEL NC ADJ PDEL NC NC;4
NC PREP NC ADJ CC ADJ PREP NC PREP NC;4
ADJ NC PREP NC NC PREP NC;4
NC PREP ART NC ADJ ADJ ADJ PREP ART NC NC;4
NC CARD NC PDEL NC;4
NC PREP NC NC DASH ADJ;4
NC NP NP CODE;3
NC PDEL NC NC ADJ NC;3
NC PREP NC ADJ ADJ NC PREP NC PREP NC;3
NC PDEL NC ADJ PREP NC ADJ ADJ CC PREP NC PREP ART NC;3
NC PREP NC PREP ART NP NP;3
NC PREP ART NC NC ADJ PREP ART NC NC;3
NC PREP NC ADJ PREP NC ADJ PREP NC ACRNM ADJ NC CARD;3
NC PREP NC ADJ ADJ CODE;3
NC PREP ART ORD CC ART ORD NC PREP ART NC;3
ADJ CARD PREP NC PREP NC PREP NC;3
NC PDEL NC PREP NC NC PREP NC ADJ;3
ACRNM PREP ADJ;3
NC ADJ PREP ART NC PREP ART ADJ;3
NC PE NC PE NC NC NC;3
NC PREP ART NC PREP NC ADJ ADJ PDEL NC;3
NC PREP NC PREP ADJ NC ADJ ADJ;3
NC PREP NC PE DASH NP DASH CARD;3
NC PREP NC NP ALFS;3
NC PREP NC ADJ PDEL NC ADJ PREP ART NC;3
QU NC PREP NC CC ADJ;3
NC NEG ADJ PREP QU NC ADJ;3
ADJ ADJ ADJ NC;3
NC ADJ ADJ PREP NC ADJ PREP NC PDEL NC;3
NC ADJ NC PREP ORD NMEA;3
NC NC ADJ ADJ NC CARD;3
NC PREP NC CC PPO NC;3
NC CARD PREP ART NC PREP ART NC;3
NC ADJ ADJ NC NC;3
NC ADJ ADJ PREP NC PREP ART NC PREP ADJ;3
PE PREP NC PREP NC ADJ;3
NC PDEL NC NP NP NP;3
NC PDEL ADJ NC CC ART NC ADJ;3
ALFS DASH NC PREP NC;3
NC PE NP PE NP;3
NC PREP NC CC NC ADJ PREP NC PREP NC ADJ;3
NC ADJ PDEL NC PREP ADJ;3
NC NP ADJ PDEL NC;3
QU NC ADJ ADJ PREP NC PREP NC;3
NP ADJ ADJ PREP ART NC ADJ;3
NC ADJ NEG ADJ PREP NC QU PREP ART NC;3
NC PREP ART NC CODE;3
NC ADJ PREP ORD NC ADJ PDEL NC;3
NC ADJ PDEL NC ADJ PREP NC PREP NC;3
NC ADJ ADJ PREP NC NP ADJ;3
ADJ NP PE NC PE NC NC;3
NC CARD PDEL NC NP;3
QU ADJ PREP NC ADJ;3
NC PREP NC PREP ART NC ADJ PREP NC PREP NC ADJ;3
NC PREP NC ADJ PREP ART ADJ CC ADJ NC NC;3
NC ADJ CSUBI NP ADJ;3
NC ADJ NEG ADJ NC;3
ACRNM DASH NC ADJ PREP NC ADJ;3
NC PDEL NC ADJ PDEL NC CODE;3
NC PREP NC CC NC NC DASH NC;3
NC PREP NC ADJ PREP NC ADJ PREP ADJ;3
NC ADJ PREP NC QU PREP ART NC PREP NC;3
NC CARD PREP NC NC PREP NC;3
ADJ ADJ PREP NC DASH NC CARD;3
NP NC PE ADJ NC NC;3
NC PREP NC ADJ ADJ PREP NC NP;3
NC PREP NC ADJ ADJ PREP ORD NC PDEL NC;3
NC NEG ADJ PREP NP DASH CODE PREP NC ADJ ADJ;3
NC PREP NP PREP ART NC ADJ NC;3
NP NC NP NC;3
NC PREP ART NC ADJ PREP NC NC PREP ART NC PREP NC;3
NC PREP NC CARD CC CARD;3
NC PREP NC ADJ PDEL NC PREP NC PREP NC;3
NC CC QU NC ADJ PDEL NC;3
NC PREP NC ADJ CC NC PREP NC PREP NC ADJ;3
NC PREP NC PREP NC NC ADJ PREP NC ADJ;3
NC PDEL NC PREP NP PREP ART NC;3
NC ADJ PREP NC ADJ DASH NC PREP NC;3
NC PREP ADJ ALFS;3
NC PREP NC NP CODE;3
NC PREP ART NC ADJ PREP ART NC ADJ ADJ PREP ART NC NC ADJ;3
NC ADJ PDEL NC NC DASH NC;3
NC PREP ART NC PREP ART ADJ NC PREP ART NC ADJ;3
NP ADJ PE NC PE;3
NC PREP NC ADJ ADJ DASH ORD NC;3
NC PDEL NC ADJ ADJ PDEL ADJ NC;3
NC PREP ART NC PREP ART NC PREP ART NC ADJ ADJ;3
PE NP DASH NC ADJ;3
ADJ PREP ART NC ADJ ADJ DASH NC DASH;3
NC PDEL ADJ NP NC ADJ;3
NC PREP ADJ NC CC NC;3
NC PREP ART ORD NC ADJ PDEL NC;3
NC PREP ADJ ADJ PREP NC PREP ART NC;3
NC ADJ PREP NC ADJ ADJ CC PREP NC PREP NC;3
NC PREP ART NC PREP NC PREP NC NC DASH ADJ;3
NC PREP NC NC PREP ART NC PREP NC NP;3
NC PREP NC ADJ PDEL NC ADJ PREP NC ADJ PREP NC ADJ PDEL NC ADJ PREP NC ADJ;3
QU NC PREP ART NC PDEL NC;3
ADJ PREP ART NC PDEL NC NC;3
NC PREP NC PREP ART NC PREP ART NC PREP NC NP;3
NC ADJ PREP ART NC PREP ART NC CC ART NC PREP NC;3
NC CARD DASH NC ADJ;3
NC PDEL NC ADJ PREP ART NC ADJ PDEL NC ADJ ADJ PDEL NC;3
NC PREP NC ALFS PDEL NC NC;3
NC ADJ ADJ PREP NC QU PREP ART NC;3
NC PREP ART NC ADJ NP ADJ;3
NC PREP ART NC ADJ ACRNM;3
NC PDEL NC NC PREP ADJ;3
NC PREP NC PREP ART NC ADJ PREP NC PREP NC;3
NC NP NC PREP NC NC;3
NC ADJ NP NP NP;3
NC PREP NC PREP NC DASH ADJ;3
NC PREP NC PREP NC PDEL NC ADJ NP;3
NP NP NP NP NP NP NP NP NP CARD;3
NC NC PREP NC PREP NC NP;3
NC ADJ PREP ART NC ADJ PREP ART NC ADJ PREP NC ADJ;3
ORD NC ACRNM;3
NC PDEL NC NP PREP NP;3
NC NC PREP NC PREP ADJ NC;3
NC QU PREP ART NC ADJ;3
NP DASH NP NC DASH NC NC;3
NC ADJ ADJ PREP NC ADJ ADJ CC NC PREP ART NC;3
NP NP ALFS DASH CARD;3
NC CC NC PREP NC PREP NC ADJ PREP NC NC;3
NC ADJ ADJ PREP ART NC PDEL NC NC;3
NC PREP NC DASH NC PREP NC PREP NC;3
NC NC PREP ART NC PREP NC PREP ART NC;3
NC ADJ ADJ PREP NC PREP ART NC PDEL NC;3
NC PREP ORD NC PREP NC PREP NP;3
NC PREP NC PREP NC PREP NP NC ADJ PREP ART NP;3
NC NC ADJ PREP NC CC NC ADJ;3
NC PDEL NC PREP ART NC PDEL NC ADJ;3
NP ADJ QU;3
NC PREP NC ADJ PREP NC CC NC NC;3
NC PREP ART NC PREP ART NC PDEL NC ADJ PREP ART NC;3
NC PREP NP DASH PREP NP;3
ADJ CC ADJ ADJ;3
NC PDEL NC ADJ NC PREP NC ADJ PDEL NC;3
NC PREP NC ADJ CC NC ADJ ADJ;3
NC ADJ PREP ART NC PREP NC ADJ CC NC;3
NP NC PE NP PE NP;3
NC PREP NC CARD PDEL NC ADJ ADJ;3
NC NEG ADJ PREP NP;3
NC ADJ PDEL ORD ADJ;3
NC ADJ PREP ART NC PREP NC PREP ART NC ADJ;3
QU NC PREP NC ADJ NC;3
NC PREP ART ADJ PREP ART NC PDEL NC NC;3
QU NC PREP ART ADJ NC;3
NC PREP ADJ ACRNM;3
NC ADJ PE NC PE PE NC;3
NC ADJ ADJ PREP NC ADJ PREP NC ADJ ADJ CC NC;3
NC PE DASH NC CARD DASH CARD NC PDEL NC ADJ ACRNM ADJ NC CARD;3
CODE NC;3
NC NC DASH NP NP NP;3
NC PREP NC DASH NC PDEL NC ADJ;3
NC PDEL NC NC ADJ PREP NC PDEL NC;3
NC PREP ART NC ALFS PREP NC ADJ;3
ALFS DASH NC DASH NC;3
NC NC PDEL NC CARD PREP ART NC PREP ART NC;3
NC PDEL NC ADJ PREP NC PREP NC ADJ PREP NC;3
NC PREP ADJ NC NC ADJ;3
NC ADJ PREP NC PDEL NC PE;3
NC PREP NC PE DASH NC NP DASH CARD PREP ART NC ADJ NC;3
NC ADJ ADJ PREP ART NC PDEL NC ADJ ADJ;3
NP NC NC NEG ADJ;3
NC ADJ ADJ ADJ PREP NC PREP ART NC PREP NC;3
NC PREP NC PREP NC DASH NC PREP NP;3
NC PREP ART NC NC ADJ PDEL NC;3
NC ADJ CC NC PREP NC PREP NC ADJ;3
NC ADJ DASH NC PDEL NC;3
NC ADJ DASH CARD DASH CARD NC;3
NC PREP NC CODE NC DASH NC;3
NC PREP ART NC ADJ CC PREP ART NC;3
NC ADJ ADJ DASH NC CARD;3
NC PE NP DASH NP;3
NC PREP NC ADJ PREP ART NC PREP ADJ;3
ADJ PREP QU NC;3
NC PREP NC ADJ PPO ALFS;3
NC PREP ART NC ADJ PREP ART NC ADJ PDEL NC PDEL NC;3
NC PREP NC ADJ PREP NC ADJ PREP NC CC NC ADJ PREP NC ADJ;3
NC ADJ PREP ART NC PREP NC NP;3
NC PDEL NC ADJ PREP NC PDEL NC NC;3
NC ADJ CARD NC PREP NC;3
NC ADJ PREP NC PREP NC ADJ PDEL NC ADJ;3
NC NC ADJ NC ADJ;3
NC PREP NC ADJ CC PPO NC;3
NC NC PREP QU NC PREP NC;3
NC PREP NC PE DASH NC ADJ ALFS ADJ;3
NC PREP ART NC ADJ ADJ PREP ART NC ADJ PDEL NC ADJ;3
NC PREP ART NC PREP NC ADJ PREP ART NC ADJ;3
QU ADJ NC PREP NC ADJ;3
NC PDEL ADJ PREP NC PREP NC ADJ;3
NC ADJ NC PREP ADJ ADJ DASH NC DASH;3
NC NC PREP NC ADJ PDEL NC NC;3
NC ADJ QU PREP ART NC ADJ;3
NC PREP NC NEG ADJ PREP NC NC;3
NC ALFS PREP ADJ NC;3
ORD NC ADJ PDEL NC NC;3
NC CARD PDEL NC PREP NC PREP NC;3
NC PREP NC PREP NC ADJ PREP CARD NC;3
NC ADJ PREP NC DASH NC PREP NC PREP ART NC;3
NC PDEL NC ADJ PREP NC PDEL NC ADJ;3
PE PE PE NC PE NC;3
NC PREP NC PREP ART NC PREP ART NC ADJ ADJ;3
NC PDEL NC PDEL NP NC;3
NC ADJ PREP NC NEG ADJ PREP NC ADJ;3
NC NEG ADJ ADJ PREP ART NC;3
ACRNM PREP NC PREP ART NC PREP ART NC;3
CARD PREP CARD NC ADJ PREP NC;3
NP NP NP NP DASH NC NC;3
NC NC ADJ PREP ART ADJ CC ADJ NC NC;3
NC NC PREP NC ADJ CC NC ADJ;3
NP NP NP NP NP PE;3
NC ADJ NEG ADJ PDEL NC PREP ART NC PDEL NC;3
NC ADJ PDEL NC CODE;3
ADJ PDEL NC CC PDEL NC ADJ;3
NP NP PE DASH PE PE;3
NC ADJ ADJ PREP NC ADJ PREP NC PREP ART NC;3
NC NC ADJ PDEL NC NC ADJ;3
NC PREP NC PREP ART NC PREP NC ADJ PREP NC PREP NC PREP NC ADJ;3
NC ADJ PREP ADJ NC PREP ART NC;3
NC DASH QU NC;3
NC PREP NC NC NC CARD DASH NC ADJ ADJ;3
NC PREP ADJ ACRNM CC PREP ADJ NC PREP NC;3
NC PREP ART CARD NC ADJ PREP ART NC;3
NC PREP NC ADJ PREP ART NC PREP NC PREP ART NC;3
NP DASH ALFS DASH NC CARD DASH NC;3
NC CC NC PREP ADJ PREP NC;3
NC PREP ART NC ADJ ADJ PREP ART NC NC ADJ;3
NP PE PE NC ADJ NC;3
NC ADJ PREP ART NC ALFS ADJ;3
NC DASH CARD DASH NC ADJ;3
NC ADJ SLASH ADJ;3
NC PREP ART NC PREP NC ADJ NC;3
NC PREP ART NC PDEL NC NC PDEL NC;3
NC PREP NC ADJ PREP NC PDEL NC ADJ PDEL NC;3
NP ADJ PREP NC ADJ PDEL NC ADJ;3
NC PREP QU NP;3
NC PREP NC ADJ PREP ART NC ADJ DASH NC;3
ORD NC PDEL ORD NC PREP NC ADJ;3
NC PREP NC PREP PDEL NC;3
NC PREP NC NC ADJ CC ADJ;3
NP NC NC CARD NC NC ADJ ADJ ADJ NC NC;3
NC ADJ PREP ART ORD NC ADJ CC ART ORD NC ADJ;3
NC NEG ADJ PREP NC PREP ART NC ADJ ADJ;3
NC PDEL NP NC DASH NC;3
NC ADJ DASH ORD NC PREP NC;3
NC PE PE NP NP;3
NC PREP ART NC ADJ PDEL NC ADJ NC PREP ART NC;3
NC PREP NP DASH NP PREP NC ADJ;3
NC PDEL NC PREP NC NP ADJ PREP NC ADJ;3
NC PREP ART NC NC PREP ADJ NC ADJ;3
NC PREP NC PDEL NC PREP NC NEG ADJ;3
NC ADJ PREP ART NC CC NC ADJ PREP ART NC;3
NC PREP ART ADJ CC ADJ NC NC;3
ADJ PREP ADJ ADJ;3
NC NP PREP ART NC NP CARD;3
NC PREP ART NC PREP ART NC NC PREP NC PREP NC ADJ;3
NP NP ALFS ADJ;3
NC PREP ART NC PDEL NC PREP NC NC;3
NC PREP ART NC PDEL NC ADJ NC;3
NC PREP NC ADJ PREP NC ADJ ADJ ADJ PREP NC ADJ;3
NC ADJ NC PDEL NC NC ADJ;3
NC PREP NC PREP ADJ CC NC;3
NC PREP ART NC PDEL NC CC ART NC;3
NC ADJ PREP NC ADJ PREP NC NP;3
NP PE PE NC PE ADJ NC;3
PREP NC PREP ART NC NC PREP NC;3
NC ADJ PREP NC PREP NP ADJ;3
NC PREP ART ORD NC PREP ART NC ADJ;3
NC PDEL NP NC NC;3
PREP ADJ NC PREP NC;3
NC PREP NC PREP NC PREP NC ADJ ALFS;3
NC PDEL NC ADJ PREP NC CC NC;3
NC PREP ART NC PREP ART NC PREP ART NC PREP NP;3
NC PREP NC PAL NC PREP NC ADJ;3
NC PDEL ADJ ADJ PREP NC NP;3
NP NC DASH NP ADJ PE ADJ NC;3
NC CARD PREP ART NC PREP ART NC PREP NP;3
NC CARD PREP ART NC PREP ART NC PREP NC;3
NC PREP ART NC ADJ NC PREP NC PREP ART NC;3
NC PREP NC PREP NC ADJ ADJ PREP NC PREP NC ADJ;3
NC PREP ART NC ADJ PREP NC ADJ ADJ CC PREP NC PREP ART NC;3
NC PREP NC ADJ PREP NC PREP NC PREP NC ADJ CC NC PREP NC;3
NC NC DASH NC ALFS;3
NC PDEL NC ADJ DASH ORD NC PREP NC;3
NC PREP NC PREP NC PREP NC PDEL NC DASH NC;3
NC NC ADJ PDEL NC PREP ART NC;3
NC PREP NC ADJ PREP ORD NC PREP NC;3
NC PREP ART NC PREP ART NC ADJ DASH NC;3
NC NC PREP ART NC ADJ CC ART NC;3
NC PREP NC CC NC PREP NC ADJ PREP NC ADJ;3
NC CC NC PREP ADJ NC ADJ;3
NC ADJ NP NC PREP NC;3
NC PREP NP NC PREP NC ADJ PREP NC;3
NC PE PE NC NP;3
NC PE NP ADJ;3
ORD NP NP;3
NC ADJ NP PREP NC ALFS;3
NC PREP NC PREP NC ADJ PREP NC NC PREP NC ADJ;3
NC PREP ACRNM PREP NC;3
NC PREP NC ADJ PREP NP ADJ;3
PE NC PE PE PE NC ADJ;3
PE DASH PE ALFS;3
ADJ NC NP NC;3
NC PREP NC ADJ NC ACRNM;3
NC ADJ PREP NC ADJ ADJ CC PREP NC PREP ART NC;3
NC PREP NC ADJ ADJ PDEL NC PREP NC;3
NC PDEL NP NC PREP NP;3
NC PREP NC PREP NC ADJ ADJ PREP NC PREP ART NC;3
NC NEG ADJ PREP NP DASH CODE PREP NC ADJ PREP ART NC ADJ;3
NC ADJ PREP ART NC PREP NC PE DASH NP;3
NP NP NP ADJ NC NC;3
NC PREP NC PDEL NC PAL NC;3
NC ADJ PREP ART NC ADJ PREP ART NC NC;3
NC PREP NC ADJ ADJ PREP NC NC NP ADJ;3
NC NC DASH NC PDEL NC;3
NC NC CARD DASH NC;3
NC ADJ NEG NC ADJ PREP NC PREP ADJ;3
ORD NC PREP ART NC PREP ART NC ADJ ADJ;3
NC ADJ PREP ART NC NP PREP ART NC;3
NC PE NP NP NP NP;3
ORD NC PREP NC ADJ CC ADJ PREP ADJ NC;3
QU NC DASH NC ADJ;3
NC ADJ ADJ PREP ART ORD CC ORD NC ADJ;3
NC PREP NC ADJ PREP ART ORD CC ORD NC ADJ;3
NC PREP NC NC CC NC PDEL NC PDEL ORD NC PDEL NC;3
NC ADJ PREP ART ADJ PREP ART NC;3
NC PREP NC ADJ PREP ART NC DASH CARD NC;3
NC PE DASH NC CARD PDEL NP CARD;3
NMEA NP;3
ALFS DASH NC NC ADJ;3
NMEA NC;3
NC PREP ART NC PDEL NC PREP NC PREP ART NC;3
NC ADJ NC PREP ART NC ADJ PDEL NC ADJ PREP ART NC;3
PREP NC ADJ ADJ PREP NC ADJ;3
PE NP PE NP NC;3
NC CC NC PDEL NP;3
NC NEG ADJ DASH NC;3
NC PREP NC ADJ PREP NC PREP ART NC ADJ CARD;3
NC PREP NC ADJ NC ADJ PREP NC ADJ;3
NC NC NEG NP;3
NC CODE NC ADJ;3
NC PREP NC PREP ADJ PDEL NC;3
NC DASH NC DASH NC CARD;3
NC ALFS ADJ PREP ART NC NC;3
NP NP NP NP NC NP;3
NC PREP NC CARD PDEL NC;3
NP NC PREP NP;3
NMEA PREP NP;3
NC ADJ ALFS PREP NC PREP NC ADJ;3
NC ADJ PREP NC PREP NC PREP NC CC NC PREP NC;3
NC CC NC PREP ADJ PREP ART NC PREP ART NC CC ART NC;3
NC ADJ PREP NC ADJ PREP ART NC CC PDEL NC;3
NC ADJ PREP ART NC ADJ NC PREP NC ADJ;3
NC PREP NP NC ADJ PREP ART NC;3
PREP NC PDEL NC ADJ;3
ADJ CC NC PREP NC;3
NC NP DASH NC NC;3
NC PREP NC ADJ PREP NC PREP ADJ NC PREP NC ADJ;3
NP NP PE NC NC NC;3
NC PREP NC PREP NP PREP NC PREP NC ADJ;3
NC PREP NC PREP NC NC PREP ART NC;3
NC ADJ ADJ ADJ PREP ART NC PREP QU NC;3
NC PREP NC ADJ PREP NC PREP NC PREP ART NC;3
NC ADJ ADJ PREP NMEA CARD;3
NC PREP NC PREP ART NC CARD PREP NC NC ADJ NP;3
ADJ NC DASH NC PE;3
NC NP NP PREP NC ADJ;3
NC NC NC PREP ART NC PREP NC;3
NC ADJ PREP ART NC PREP ART NC PREP NC;3
NC PREP ART ORD NC PDEL NC;3
NC NEG ADJ PDEL NC PREP ART NC;3
NC PREP NP NP CARD DASH NC;3
ADJ PREP NC PREP NC ADJ PREP NC;3
NC NC PREP NC ADJ ADJ PREP NC ADJ;3
